Year_date,awardeeCounty,Column,awardAgencyCode,day_date,estimatedTotalAmt,expDate 1,expDate 2,expDate 3,fundAgencyCode,fundsObligatedAmt,month_date,parentDunsNumber,poPhone
2010,Aptos,2244.0,4900.0,29.0,33987.0,9.0,30.0,2013.0,4900.0,33987.0,9.0,69107373.0,
2010,Arcata,3757.2,4900.0,15.4,335647.6,6.2,31.0,2013.6,4900.0,454848.8,5.8,,7032928470.0
2010,Ardmore,2081.5,4900.0,12.75,360130.25,6.25,30.75,2012.5,4900.0,360130.25,6.5,,7032924508.0
2010,Arlington,1494.1333333333334,4900.0,17.5,418001.0,6.7,30.466666666666665,2012.6666666666667,4900.0,448484.4827586207,6.766666666666667,89180208.73076923,7032925861.0
2010,Athens,3640.156862745098,4900.0,16.50980392156863,421214.7254901961,6.313725490196078,30.529411764705884,2013.6078431372548,4900.0,417715.98039215687,5.862745098039215,41077983.0,7032926622.692307
2010,Atlanta,3348.6528925619837,4900.0,13.950413223140496,638056.1074380166,7.446280991735537,30.768595041322314,2013.2561983471073,4900.0,653515.5371900826,6.537190082644628,91317679.51923077,7032926150.268292
2010,Auburn,2642.8333333333335,4900.0,14.916666666666666,919079.3333333334,5.333333333333333,30.083333333333332,2013.6666666666667,4900.0,924891.8333333334,6.333333333333333,66470972.0,7032925728.4
2010,Auburn University,1023.0,4900.0,11.333333333333334,83334.33333333333,6.666666666666667,30.666666666666668,2011.0,4900.0,83334.33333333333,7.666666666666667,66470972.0,
2010,Augusta,3929.0,4900.0,4.0,765014.5,7.5,30.0,2016.5,4900.0,787514.5,7.5,180655748.0,
2010,Aurora,3081.75,4900.0,25.25,265192.625,6.625,29.875,2012.375,4900.0,288154.375,4.875,7431505.0,7032925350.0
2010,Austin,2903.4363636363637,4900.0,15.381818181818181,694172.4339622641,6.490909090909091,29.963636363636365,2013.6363636363637,4900.0,761346.2545454545,6.090909090909091,42000273.0,7032925177.555555
2010,Avondale,1452.0,4900.0,27.5,74770.5,8.5,30.5,2013.5,4900.0,74770.5,8.0,,7032927780.0
2010,BOONE,3355.3333333333335,4900.0,18.0,118638.66666666667,3.0,31.0,2012.6666666666667,4900.0,118638.66666666667,3.6666666666666665,142363428.0,7032924938.0
2010,Bakersfield,1445.0,4900.0,4.0,74977.0,7.0,31.0,2011.0,4900.0,74977.0,8.0,947381554.0,
2010,Baltimore,3544.6875,4900.0,15.828125,382522.671875,6.828125,30.671875,2013.15625,4900.0,370176.390625,6.546875,3576163.3833333333,7032925632.411765
2010,Basalt,5190.0,4900.0,20.0,148930.0,9.0,30.0,2013.0,4900.0,148930.0,9.0,,
2010,Batavia,5517.0,4900.0,5.0,7700.0,7.0,31.0,2011.0,4900.0,7700.0,8.0,161906193.0,
2010,Baton Rouge,3450.1071428571427,4900.0,17.428571428571427,1388774.142857143,7.142857142857143,30.857142857142858,2013.7857142857142,4900.0,1424380.5,6.714285714285714,907032566.6785715,7032926736.294118
2010,Beaufort,367.0,4900.0,8.0,189000.0,12.0,31.0,2013.0,4900.0,189000.0,7.0,,
2010,Beaumont,3955.0,4900.0,16.0,172280.5,9.666666666666666,30.666666666666668,2013.3333333333333,4900.0,187933.83333333334,5.833333333333333,101405814.0,7032927942.0
2010,Bellevue,3104.0,4900.0,20.5,504819.0,8.0,30.5,2012.5,4900.0,512819.0,5.0,89937353.0,7032925855.0
2010,Bellingham,3588.8,4900.0,17.6,237688.2,5.6,30.6,2014.2,4900.0,237688.2,8.0,79253134.0,7032924935.0
2010,Belmont,433.0,4900.0,27.0,300000.0,1.0,31.0,2012.0,4900.0,300000.0,1.0,,7032920000.0
2010,Bemidji,5628.0,4900.0,9.0,871951.0,7.0,31.0,2013.0,4900.0,871951.0,7.0,64754757.0,
2010,Berkeley,2831.6521739130435,4900.0,16.282608695652176,1445363.608695652,6.6521739130434785,30.47826086956522,2013.1521739130435,4900.0,2376699.413043478,6.3478260869565215,71549000.0,7032925176.392858
2010,Bethesda,2582.3333333333335,4900.0,12.5,19500.0,6.5,30.5,2011.3333333333333,4900.0,19500.0,7.166666666666667,,
2010,Bethlehem,3056.3684210526317,4900.0,13.789473684210526,488730.8947368421,7.2105263157894735,30.526315789473685,2013.5263157894738,4900.0,514972.94736842107,7.052631578947368,66478524.15789474,7032925479.142858
2010,Binghamton,3525.6,4900.0,23.4,258504.2,6.8,30.7,2013.4,4900.0,258504.2,6.7,20657151.0,7032926014.8
2010,Birmingham,3930.5,4900.0,13.5,253149.75,7.0,30.375,2011.875,4900.0,253149.75,5.875,808245794.0,7032925431.0
2010,Bismarck,2752.0,4900.0,3.0,2199999.0,12.0,31.0,2016.0,4900.0,2499976.0,9.0,40324332.0,7032925173.0
2010,Blacksburg,2999.8979591836733,4900.0,17.510204081632654,302336.1632653061,7.469387755102041,30.653061224489797,2013.1224489795918,4900.0,325564.14285714284,6.489795918367347,3137015.0,7032925404.142858
2010,Bloomfield Hills,5669.0,4900.0,5.0,150000.0,12.0,31.0,2010.0,4900.0,150000.0,4.0,,
2010,Bloomington,2873.72,4900.0,16.32,423167.4,7.52,30.7,2013.22,4900.0,460324.76,7.5,6046700.0,7032926076.407408
2010,Boca Raton,2221.5,4900.0,9.0,160823.5,10.25,30.75,2012.25,4900.0,155411.75,7.25,159621697.0,
2010,Boise,3561.5555555555557,4900.0,14.666666666666666,641521.8888888889,7.444444444444445,30.555555555555557,2014.2222222222222,4900.0,641521.8888888889,7.222222222222222,72995848.0,7032924538.75
2010,Boston,2560.532258064516,4900.0,16.193548387096776,562631.7833333333,6.645161290322581,30.403225806451612,2013.725806451613,4900.0,564883.7096774194,6.629032258064516,60408441.524590164,7032925697.523809
2010,Boulder,2526.5,4900.0,14.91025641025641,1140648.5512820513,6.8076923076923075,30.5,2013.4358974358975,4900.0,1212270.974025974,6.935897435897436,32141897.21212121,7032926041.282609
2010,Bowie,102.0,4900.0,14.0,349979.0,8.0,31.0,2012.0,4900.0,349979.0,9.0,3256088.0,
2010,Bowling Green,4459.888888888889,4900.0,11.0,546711.3333333334,6.666666666666667,30.22222222222222,2013.888888888889,4900.0,549044.6666666666,6.0,41349010.0,7032925033.4
2010,Bozeman,3540.0,4900.0,16.0,503660.07692307694,8.785714285714286,30.357142857142858,2013.4285714285713,4900.0,504642.35714285716,6.071428571428571,79602596.0,7032924660.0
2010,Bridgeville,5860.0,4900.0,21.0,150000.0,12.0,31.0,2010.0,4900.0,150000.0,4.0,,
2010,Bridgewater,1812.0,4900.0,29.0,989631.0,4.0,30.0,2016.0,4900.0,989631.0,4.0,73130932.0,
2010,Bronx,2575.4285714285716,4900.0,20.571428571428573,732048.8571428572,8.0,30.857142857142858,2015.0,4900.0,825520.8571428572,7.285714285714286,72938629.14285715,7032925657.25
2010,Brookings,5282.0,4900.0,7.0,299886.0,8.0,31.0,2014.0,4900.0,317886.0,9.0,929538999.0,7032922624.0
2010,Brooklyn,2438.1111111111113,4900.0,13.777777777777779,298009.1111111111,6.222222222222222,30.555555555555557,2012.888888888889,4900.0,298258.44444444444,7.222222222222222,73268849.0,7032927947.5
2010,Brunswick,919.5,4900.0,21.5,355034.0,8.5,30.5,2015.0,4900.0,355034.0,8.5,71749923.0,
2010,Bryn Mawr,3324.6666666666665,4900.0,24.666666666666668,104633.33333333333,8.666666666666666,31.0,2012.0,4900.0,104633.33333333333,5.0,67398420.0,7032920000.0
2010,Buffalo,2759.9,4900.0,18.166666666666668,592678.7,7.366666666666666,30.5,2013.4666666666667,4900.0,542367.1,7.2,20657151.0,7032925302.0
2010,Burlington,3807.0,4900.0,15.5,172246.5,5.0,30.0,2012.5,4900.0,172246.5,7.5,66811191.0,7032924739.0
2010,COLLEGE PARK,2995.327272727273,4900.0,17.945454545454545,302040.58181818185,6.327272727272727,30.509090909090908,2013.2727272727273,4900.0,306303.2909090909,6.4,3256088.0,7032925696.769231
2010,Camarillo,4503.0,4900.0,28.0,417231.0,5.0,31.0,2016.0,4900.0,417231.0,5.0,947381554.0,7032924768.0
2010,Cambridge,3223.7865168539324,4900.0,15.55056179775281,420888.1629213483,6.724719101123595,30.5,2013.0786516853932,4900.0,419924.0449438202,6.52808988764045,8020147.790697674,7032925976.373135
2010,Camden,1845.6666666666667,4900.0,26.333333333333332,180218.33333333334,4.666666666666667,29.333333333333332,2014.0,4900.0,180218.33333333334,10.0,1912864.0,
2010,Canton,723.0,4900.0,7.0,596160.0,8.0,31.0,2016.0,4900.0,596160.0,7.0,20657151.0,
2010,Cape Girardeau,2013.0,4900.0,19.0,50000.0,2.0,28.0,2011.0,4900.0,50000.0,2.0,,
2010,Carbondale,2894.0,4900.0,10.428571428571429,162921.42857142858,8.285714285714286,31.0,2012.7142857142858,4900.0,162921.42857142858,7.142857142857143,143941909.0,7032925397.5
2010,Carrboro,645.0,4900.0,11.0,189000.0,12.0,31.0,2013.0,4900.0,189000.0,8.0,,7032922157.0
2010,Carson,3024.5,4900.0,29.0,2998201.0,8.0,31.0,2017.0,4900.0,2998201.0,8.0,947381554.0,7032924657.0
2010,Cedar Falls,2489.0,4900.0,24.333333333333332,164884.66666666666,3.3333333333333335,28.666666666666668,2013.3333333333333,4900.0,164884.66666666666,3.3333333333333335,73132623.0,7032924747.0
2010,Cedar Rapids,2561.0,4900.0,13.0,4704396.0,2.0,28.0,2013.0,4900.0,,9.0,5303607.0,7032927599.0
2010,Centralia,4117.0,4900.0,7.0,471578.0,6.0,30.0,2016.0,4900.0,471578.0,7.0,,
2010,Champaign,3392.7596153846152,4900.0,17.826923076923077,520409.0,6.278846153846154,30.509615384615383,2013.3653846153845,4900.0,508849.71153846156,6.211538461538462,41544081.0,7032926472.705882
2010,Chapel Hill,2957.3333333333335,4900.0,18.037037037037038,348927.6296296296,6.851851851851852,30.666666666666668,2012.9259259259259,4900.0,358181.85185185185,7.111111111111111,142363428.0,7032925126.0
2010,Charleston,3269.5,4900.0,11.833333333333334,354487.6666666667,5.0,30.0,2012.5,4900.0,355165.0,5.666666666666667,348352886.1666667,7032920000.0
2010,Charlotte,3685.4,4900.0,12.8,311589.0,8.0,30.9,2013.4,4900.0,285737.6,5.4,113841179.2,7032926298.5
2010,Charlottesville,1858.8461538461538,4900.0,13.846153846153847,516268.07692307694,7.230769230769231,30.384615384615383,2013.6153846153845,4900.0,530378.1538461539,7.461538461538462,65391526.0,7032923438.666667
2010,Chattanooga,5600.5,4900.0,19.0,151938.0,4.0,30.0,2013.0,4900.0,151938.0,4.0,3387891.0,7032920000.0
2010,Chauvin,3535.5,4900.0,21.25,108587.5,7.25,30.25,2011.5,4900.0,157832.5,7.25,940050792.0,7032927559.0
2010,Cheney,1901.6666666666667,4900.0,23.0,188333.33333333334,9.333333333333334,30.333333333333332,2013.0,4900.0,188333.33333333334,8.666666666666666,61507273.0,7032924935.0
2010,Chestertown,6024.0,4900.0,8.0,333579.0,5.0,31.0,2014.0,4900.0,333579.0,1.0,22564314.0,7032924736.0
2010,Chestnut Hill,4078.4,4900.0,10.0,270473.6,6.2,31.0,2013.2,4900.0,457333.6,6.8,45896339.0,7032920000.0
2010,Cheyenne,5018.5,4900.0,7.0,902605.0,12.0,31.0,2014.0,4900.0,902605.0,7.0,804885754.0,
2010,Chicago,3404.532608695652,4900.0,17.532608695652176,244888.43956043955,6.434782608695652,30.565217391304348,2013.6358695652175,4900.0,241626.96195652173,6.679347826086956,23154184.780487806,7032926357.27907
2010,Chico,264.5,4900.0,17.0,25292.0,11.0,30.0,2012.0,4900.0,25292.0,12.0,,
2010,Cincinnati,3343.1666666666665,4900.0,13.833333333333334,235955.33333333334,6.5,30.444444444444443,2013.2222222222222,4900.0,310181.94444444444,6.833333333333333,41064767.0,7032927526.0
2010,Claremont,3845.1666666666665,4900.0,20.5,131028.83333333333,8.0,30.833333333333332,2012.8333333333333,4900.0,131028.83333333333,7.833333333333333,70992243.5,7032924488.0
2010,Clemson,3703.4,4900.0,13.28,325129.12,6.88,30.44,2013.32,4900.0,273118.4583333333,6.36,42629816.0,7032926400.125
2010,Cleveland,3592.4375,4900.0,18.0,251961.5,8.0625,30.875,2012.5,4900.0,235326.9375,6.4375,77758407.0,7032925361.0
2010,Clinton,1748.8,4900.0,11.2,220874.8,9.8,30.8,2014.4,4900.0,213208.8,5.8,2253540.0,7032923316.6
2010,Coalinga,328.0,4900.0,6.0,600000.0,7.0,31.0,2017.0,4900.0,600000.0,8.0,80121718.0,
2010,Cold Spring Harbor,2537.5,4900.0,23.5,335237.1666666667,6.833333333333333,30.833333333333332,2012.3333333333333,4900.0,302800.0,7.0,65968786.0,7032924761.0
2010,College Station,3365.4444444444443,4900.0,17.09722222222222,433404.5352112676,6.402777777777778,30.541666666666668,2013.375,4900.0,426444.2638888889,5.805555555555555,56294790.25,7032926080.333333
2010,Colorado Springs,4518.0,4900.0,12.5,173744.5,7.25,30.75,2013.25,4900.0,184216.5,4.75,19714055.5,7032924861.0
2010,Columbia,2980.0588235294117,4900.0,14.27450980392157,304251.03921568627,6.392156862745098,30.54901960784314,2013.313725490196,4900.0,323476.4705882353,6.450980392156863,185932262.53846154,7032926362.346154
2010,Columbus,3263.848484848485,4900.0,17.71212121212121,903389.6212121212,6.515151515151516,30.424242424242426,2013.6818181818182,4900.0,919274.3939393939,6.893939393939394,1964634.0,7032925249.625
2010,Concord,693.5,4900.0,8.0,518732.0,8.0,31.0,2013.0,4900.0,518732.0,9.0,,7032925140.0
2010,Conshohocken,5778.0,4900.0,23.0,2444714.0,2.0,29.0,2016.0,4900.0,2444714.0,2.0,,
2010,Conway,1946.0,4900.0,16.5,163985.0,5.5,31.0,2014.0,4900.0,163985.0,6.0,43523054.5,7032925327.0
2010,Cookeville,1890.0,4900.0,26.333333333333332,1252470.0,7.333333333333333,30.666666666666668,2016.0,4900.0,1302673.6666666667,6.666666666666667,878648153.0,7032928670.0
2010,Coral Gables,2723.0,4900.0,11.428571428571429,149836.2857142857,6.571428571428571,30.857142857142858,2011.857142857143,4900.0,150050.57142857142,5.0,4146619.0,7032926681.0
2010,Corona,2952.6666666666665,4900.0,27.666666666666668,666579.0,7.333333333333333,31.0,2012.3333333333333,4900.0,666579.0,7.666666666666667,,
2010,Corpus Christi,2645.6666666666665,4900.0,19.333333333333332,414677.0,5.666666666666667,30.333333333333332,2014.6666666666667,4900.0,414677.0,5.333333333333333,42915991.0,
2010,Corrales,3901.0,4900.0,17.0,1782862.0,8.0,31.0,2014.0,4900.0,1782862.0,9.0,,
2010,Cortland,5817.0,4900.0,16.0,342691.0,2.0,28.0,2014.0,4900.0,345184.0,2.0,20657151.0,
2010,Corvallis,3298.676470588235,4900.0,18.044117647058822,414832.1323529412,6.617647058823529,30.58823529411765,2013.4411764705883,4900.0,409501.4117647059,6.264705882352941,53599908.0,7032926283.105263
2010,Cottonwood Falls,4949.0,4900.0,1.0,170000.0,1.0,31.0,2013.0,4900.0,170000.0,2.0,,7032925047.0
2010,Crested Butte,5595.0,4900.0,12.0,688563.6666666666,7.666666666666667,30.666666666666668,2013.3333333333333,4900.0,721664.0,8.333333333333334,,7032928034.5
2010,Cross River,342.0,4900.0,22.0,123000.0,9.0,30.0,2012.0,4900.0,123000.0,7.0,,7032928704.0
2010,Crownpoint,1232.0,4900.0,28.0,2500000.0,9.0,30.0,2016.0,4900.0,2799189.0,9.0,,7032925173.0
2010,DELAWARE,2968.0,4900.0,26.0,436366.0,8.0,31.0,2013.0,4900.0,436366.0,8.0,55352140.0,7032927191.0
2010,Dahlonega,548.0,4900.0,13.0,396993.0,8.0,31.0,2015.0,4900.0,396993.0,9.0,180655748.0,7032922671.0
2010,Dallas,1951.0,4900.0,17.2,338542.4,6.8,30.0,2014.0,4900.0,341742.4,7.2,1981133.0,7032926662.333333
2010,Damariscotta,2974.3333333333335,4900.0,22.666666666666668,280757.6666666667,6.666666666666667,29.333333333333332,2013.0,4900.0,306767.0,8.333333333333334,,7032927709.0
2010,Danville,4448.0,4900.0,1.0,5617.0,5.0,31.0,2011.0,4900.0,5617.0,7.0,,7032927241.0
2010,Dauphin Island,4506.0,4900.0,28.0,199867.0,5.0,31.0,2012.0,4900.0,199867.0,5.0,,
2010,Davidson,5330.0,4900.0,22.0,168432.0,2.0,28.0,2013.0,4900.0,168432.0,2.0,71059042.0,7032924935.0
2010,Davie,2547.0,4900.0,16.0,264156.0,6.0,30.0,2016.0,4900.0,264156.0,9.0,2971240.0,7032928227.0
2010,Davis,3033.230769230769,4900.0,19.26923076923077,308243.1923076923,7.769230769230769,30.73076923076923,2013.7692307692307,4900.0,316452.8846153846,6.6923076923076925,71549000.0,7032927167.0
2010,Dayton,2327.625,4900.0,15.75,262851.125,4.75,30.875,2014.125,4900.0,235476.375,6.375,47814256.0,7032925873.0
2010,Daytona Beach,3619.75,4900.0,22.5,80751.5,8.0,30.5,2013.5,4900.0,80751.5,8.0,52104791.0,7032927212.0
2010,DeKalb,3056.875,4900.0,9.875,135428.875,7.75,30.625,2013.25,4900.0,135428.875,8.125,1745512.0,
2010,Denton,3891.3333333333335,4900.0,14.066666666666666,214626.26666666666,6.266666666666667,30.333333333333332,2012.9333333333334,4900.0,219482.26666666666,5.133333333333334,64117963.0,7032927024.0
2010,Denver,2595.1,4900.0,21.6,125740.125,6.9,30.8,2012.9,4900.0,108704.7,7.8,7431760.0,7032925906.333333
2010,Des Moines,2200.0,4900.0,16.333333333333332,106215.33333333333,7.0,30.333333333333332,2013.0,4900.0,105423.33333333333,8.0,47652244.333333336,
2010,Detroit,3184.722222222222,4900.0,19.944444444444443,326665.23529411765,7.777777777777778,30.833333333333332,2013.6666666666667,4900.0,321039.3888888889,6.722222222222222,6148881.529411765,7032925264.2
2010,Dorchester,2805.0,4900.0,25.555555555555557,168965.55555555556,5.777777777777778,30.666666666666668,2013.0,4900.0,172965.33333333334,5.888888888888889,79520631.0,7032925183.4
2010,Dover,3064.75,4900.0,15.0,423170.0,7.5,30.25,2013.25,4900.0,564664.0,6.5,319093645.0,7032923843.5
2010,Downers Grove,1708.5,4900.0,12.0,7424.0,6.0,30.0,2012.0,4900.0,7424.0,6.0,181778846.0,
2010,Duluth,3306.285714285714,4900.0,17.928571428571427,271773.35714285716,7.357142857142857,30.857142857142858,2012.9285714285713,4900.0,281625.5714285714,6.214285714285714,117178941.0,7032927330.888889
2010,Durango,4512.0,4900.0,27.0,294975.0,8.0,31.0,2015.0,4900.0,294975.0,5.0,40705659.0,
2010,Durham,3636.948275862069,4900.0,17.53448275862069,540352.1428571428,6.758620689655173,30.5,2013.6896551724137,4900.0,514234.7068965517,7.0344827586206895,43128645.46428572,7032926598.8125
2010,EAST AMHERST,4728.0,4900.0,7.0,147010.0,6.0,30.0,2011.0,4900.0,147010.0,6.0,,
2010,East Boothbay,3104.25,4900.0,19.75,794090.75,7.75,30.5,2014.5,4900.0,886626.25,8.25,,7032927163.0
2010,East Lansing,3349.3061224489797,4900.0,15.551020408163266,867976.0204081633,6.63265306122449,30.489795918367346,2013.408163265306,4900.0,1359313.2040816327,6.755102040816326,53343976.0,7032926715.777778
2010,Easton,5040.5,4900.0,2.0,155623.0,5.0,31.0,2018.0,4900.0,171514.0,7.0,41364522.0,7032922674.0
2010,Edgewater,1697.5,4900.0,17.0,8128.0,6.0,30.0,2011.0,4900.0,6500.0,6.0,,
2010,Edinburg,3748.0,4900.0,1.0,1192368.0,8.0,31.0,2017.0,4900.0,1192368.0,8.0,42000273.0,7032924458.0
2010,Edmond,668.0,4900.0,3.0,73898.0,7.0,31.0,2012.0,4900.0,73898.0,8.0,49401458.0,
2010,Edwardsville,3062.5,4900.0,17.666666666666668,198014.33333333334,5.166666666666667,30.333333333333332,2012.6666666666667,4900.0,206789.66666666666,5.5,143941909.0,
2010,El Paso,1765.8333333333333,4900.0,24.0,835362.0,6.166666666666667,31.0,2015.3333333333333,4900.0,835362.0,5.166666666666667,42000273.0,7032925171.0
2010,Elizabeth City,420.0,4900.0,9.0,627115.0,3.0,31.0,2014.0,4900.0,627115.0,3.0,142363428.0,
2010,Ellensburg,1741.0,4900.0,11.5,463346.0,7.75,30.75,2013.75,4900.0,464221.0,8.0,55484950.0,7032924651.0
2010,Englewood,4193.5,4900.0,29.0,156530.0,6.0,30.0,2013.0,4900.0,156530.0,6.0,,
2010,Escondido,2171.5,4900.0,23.0,150000.0,6.0,30.0,2011.0,4900.0,150000.0,11.0,,
2010,Espanola,4280.0,4900.0,14.0,1152055.0,9.0,30.0,2017.0,4900.0,1152055.0,7.0,69418598.0,7032924657.0
2010,Eugene,4007.086956521739,4900.0,19.347826086956523,348212.0,7.608695652173913,30.47826086956522,2012.695652173913,4900.0,349522.17391304346,6.304347826086956,54729809.08695652,7032924199.0
2010,Evanston,2017.4,4900.0,15.6,557247.0666666667,8.933333333333334,30.533333333333335,2012.9333333333334,4900.0,574449.6,8.0,5436803.0,7032924985.5
2010,Everett,624.0,4900.0,17.0,276084.0,8.0,31.0,2012.0,4900.0,,8.0,614182710.0,7032927704.0
2010,Export,2190.0,4900.0,22.0,149993.0,12.0,31.0,2011.0,4900.0,149993.0,11.0,,
2010,FREMONT,5043.0,4900.0,11.0,150000.0,6.0,30.0,2011.0,4900.0,150000.0,5.0,,7032927059.0
2010,Fairbanks,3147.923076923077,4900.0,16.384615384615383,1146830.6923076923,7.128205128205129,30.71794871794872,2013.1025641025642,4900.0,1131417.6923076923,7.205128205128205,48679567.0,7032927017.0
2010,Fairfax,2131.5384615384614,4900.0,17.076923076923077,189818.58333333334,7.384615384615385,30.46153846153846,2013.0,4900.0,178293.92307692306,8.615384615384615,77817450.0,7032927425.6
2010,Fairfield,1823.0,4900.0,28.0,296569.0,2.0,28.0,2014.0,4900.0,296569.0,4.0,72120702.0,
2010,Fargo,3807.875,4900.0,14.75,377619.5,7.5,30.5,2012.75,4900.0,377619.5,5.75,803882299.0,7032925970.0
2010,Fayetteville,2654.8888888888887,4900.0,13.333333333333334,316086.8888888889,7.277777777777778,30.5,2012.888888888889,4900.0,269097.6666666667,6.444444444444445,55600001.0,7032926998.666667
2010,Fitchburg,3663.75,4900.0,19.5,97196.5,8.0,30.0,2011.0,4900.0,136062.25,7.75,117685682.0,7032925105.75
2010,Flagstaff,905.3333333333334,4900.0,14.0,616847.6666666666,6.666666666666667,30.666666666666668,2014.0,4900.0,642618.3333333334,6.666666666666667,806345542.0,7032928034.5
2010,Florence,1642.5,4900.0,26.5,828668.5,9.5,30.5,2015.5,4900.0,936279.5,7.0,70855945.0,7032924651.0
2010,Flushing,4189.25,4900.0,15.833333333333334,214955.75,5.666666666666667,30.416666666666668,2013.3333333333333,4900.0,162405.66666666666,5.416666666666667,73268849.0,7032926013.2
2010,Fort Collins,3819.264705882353,4900.0,19.08823529411765,389420.6875,7.588235294117647,30.58823529411765,2013.3823529411766,4900.0,377045.4411764706,7.0,948905492.0,7032925404.882353
2010,Fort Pierce,4746.0,4900.0,6.0,,9.0,30.0,2011.0,4900.0,69964.0,6.0,4078374.0,
2010,Fort Worth,2094.3333333333335,4900.0,19.666666666666668,231126.66666666666,3.0,31.0,2011.6666666666667,4900.0,231126.66666666666,5.333333333333333,76949845.0,7032925197.0
2010,Frederick,2170.5,4900.0,23.0,149959.0,12.0,31.0,2011.0,4900.0,179951.0,11.0,,7032922160.0
2010,Fredonia,3705.0,4900.0,16.0,200000.0,7.0,31.0,2015.0,4900.0,214000.0,7.0,20657151.0,7032927173.0
2010,Freeport,5007.5,4900.0,7.0,898445.0,6.0,30.0,2014.0,4900.0,898445.0,7.0,,7032928670.0
2010,Fresno,1298.0,4900.0,14.333333333333334,308791.3333333333,5.333333333333333,29.666666666666668,2013.0,4900.0,308791.3333333333,7.666666666666667,150837003.0,
2010,Fullerton,3451.8333333333335,4900.0,25.333333333333332,247614.2,6.5,30.833333333333332,2013.1666666666667,4900.0,258629.16666666666,5.833333333333333,79861876.0,7032927557.0
2010,GRANVILLE,5500.0,4900.0,9.0,47056.0,7.0,31.0,2013.0,4900.0,47056.0,8.0,69059111.0,
2010,Gadsden,3419.0,4900.0,8.0,2479314.0,8.0,31.0,2014.0,4900.0,2479314.0,8.0,4027553.0,
2010,Gainesville,3706.5,4900.0,19.133333333333333,813162.7333333333,7.166666666666667,30.466666666666665,2013.3333333333333,4900.0,884792.4666666667,5.866666666666666,159621697.0,7032926325.0
2010,Galloway,1550.5,4900.0,5.0,98600.0,2.0,28.0,2013.0,4900.0,98600.0,3.0,119839082.0,
2010,Garrison,318.0,4900.0,31.0,50000.0,8.0,31.0,2011.0,4900.0,50000.0,8.0,,
2010,Geneva,3870.75,4900.0,18.75,496383.0,7.0,30.5,2013.75,4900.0,496383.0,7.5,79680203.0,7032926690.333333
2010,Gettysburg,1231.0,4900.0,6.0,99958.0,7.0,31.0,2012.0,4900.0,99958.0,8.0,71445134.0,
2010,Glassboro,3487.8,4900.0,8.8,177932.0,7.4,31.0,2012.6,4900.0,178332.0,5.2,139203145.0,7032927303.0
2010,Glendale,2173.0,4900.0,22.0,168173.0,12.0,31.0,2013.0,4900.0,168173.0,11.0,78819539.0,7032928670.0
2010,Gloucester Point,3273.6666666666665,4900.0,14.666666666666666,215601.83333333334,7.0,30.833333333333332,2013.3333333333333,4900.0,215601.83333333334,7.5,,7032924961.0
2010,Golden,3060.0,4900.0,19.46153846153846,181803.96153846153,6.461538461538462,30.46153846153846,2013.7692307692307,4900.0,294807.5,6.115384615384615,10628170.0,7032924511.111111
2010,Grambling,2229.0,4900.0,28.0,374581.0,9.0,30.0,2012.0,4900.0,374581.0,9.0,939855565.0,
2010,Grand Forks,3445.0,4900.0,17.8,237287.4,10.2,30.4,2012.2,4900.0,237287.4,5.8,102280781.0,7032925031.2
2010,Grand Junction,976.0,4900.0,8.0,171816.0,8.0,31.0,2013.0,4900.0,193066.0,9.0,75759837.0,
2010,Grand Rapids,3499.8,4900.0,21.0,268733.4,9.0,31.0,2014.6,4900.0,268733.4,8.2,55883735.4,
2010,Grants Pass,1798.0,4900.0,27.0,150000.0,2.0,28.0,2013.0,4900.0,150000.0,5.0,30806103.0,
2010,Grapevine,2122.0,4900.0,7.0,150000.0,12.0,31.0,2011.0,4900.0,180000.0,12.0,,
2010,Greeley,3237.6,4900.0,24.4,498594.0,6.8,30.8,2014.6,4900.0,532994.0,6.6,73410185.0,7032924671.0
2010,Greencastle,1650.5,4900.0,2.0,159702.0,7.0,31.0,2014.0,4900.0,159702.0,7.0,4943114.0,
2010,Greensboro,1797.888888888889,4900.0,19.0,837863.0,8.666666666666666,30.444444444444443,2014.111111111111,4900.0,909462.3333333334,6.666666666666667,71576482.0,7032926645.0
2010,Greenvale,2807.0,4900.0,1.0,140000.0,8.0,31.0,2014.0,4900.0,140000.0,9.0,65933103.0,7032927372.0
2010,Greenville,2461.222222222222,4900.0,11.88888888888889,81908.77777777778,7.111111111111111,30.666666666666668,2012.111111111111,4900.0,81908.77777777778,7.222222222222222,126929607.8888889,7032927577.0
2010,Greenwood Village,2141.0,4900.0,1.0,149982.0,12.0,31.0,2011.0,4900.0,179978.0,12.0,,
2010,Gurabo,4411.5,4900.0,17.0,106871.0,9.5,31.0,2013.5,4900.0,148871.0,4.5,90456609.0,7032920000.0
2010,HARRISONBURG,3512.625,4900.0,13.125,266592.0,7.25,30.375,2013.625,4900.0,267586.875,4.75,879325355.0,7032924933.0
2010,Hadley,3322.7631578947367,4900.0,16.42105263157895,242972.7837837838,6.552631578947368,30.55263157894737,2013.3157894736842,4900.0,239308.47368421053,6.631578947368421,79520631.0,7032926588.5
2010,Hamilton,1519.2,4900.0,10.2,362296.2,8.4,30.6,2014.0,4900.0,362296.2,9.0,2253615.0,7032925896.666667
